JeNumber,Header Journal Name,PostDate,Description,AcctNum,Amount,Category
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000538 , Payment Number : 31032 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Ongnithiwat, Chatchapol Payment Currency Code THB ",60105,6020.0,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000527 , Payment Number : 31021 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",60105,170665.0,Payments
5338954,8-2020 Depreciation,2019-10-21,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 08-2020 ",26055,26335.0,Depreciation
4999704,6-2020Purchase Invoices ,2019-08-01,"Invoice Voucher Number : 365100001569 , Invoice Description : Software service on May 2019 , Supplier : Idea Orbit Co., Ltd. , Supplier Site : SAMUTPRAKARN , Invoice Type : Standard ",66055,391000.0,Purchase Invoices
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000291 , Payment Number : 25612 , Payment Date : 14-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Whiteline Media Co., Ltd Payment Currency Code THB ",55060,2337054.72,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000059 , Payment Number : 22393 , Payment Date : 17-JAN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : 25 Group Co.,Ltd. Payment Currency Code THB ",55060,137009.6,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000054 , Payment Number : 22388 , Payment Date : 17-JAN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Marsh PB Co.,Ltd. Payment Currency Code THB ",55060,289627.0,Reconciled Payments
5331208,8-2020 Reconciled Payments,2019-10-18,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000946 , Payment Number : 37558 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : 25 Media Co.,Ltd. Payment Currency Code THB ",55060,-566394.4,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-12,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000342 , Payment Number : 26882 , Payment Date : 12-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Nantayanon, Chatyapha Payment Currency Code THB ",55060,2390.0,Reconciled Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000557 , Payment Number : 31051 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : KORNPARIPHAN, SHAPA Payment Currency Code THB ",60105,2913.0,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000545 , Payment Number : 31039 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Smith, Machar Cameron Henderson Payment Currency Code THB ",60105,8719.37,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000565 , Payment Number : 31059 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Watchraporn Manawattanakij Payment Currency Code THB ",60105,2962.0,Payments
4700698,2-2020Purchase Invoices ,2019-04-08,"Invoice Voucher Number : 365100000821 , Invoice Description : Jan'19 , Supplier : Dumrongbhalasitr, Teeradet , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-9537.0,Purchase Invoices
4700698,2-2020Purchase Invoices ,2019-04-08,"Invoice Voucher Number : 365100000822 , Invoice Description : March Expenses (01/03/2019) , Supplier : Merritt, James , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-5130.0,Purchase Invoices
4727747,2-2020External Revenue ,2019-04-01,Journal Import 2640429:,51025,346860.0,External Revenue
4727747,2-2020External Revenue ,2019-04-29,Journal Import 2640429:,51025,168000.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,334366.89,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,262933.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,268192.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,107692.31,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,279166.0,External Revenue
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000531 , Payment Number : 31025 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Whiteline Media Co., Ltd Payment Currency Code THB ",60105,201944.31,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000531 , Payment Number : 31025 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Whiteline Media Co., Ltd Payment Currency Code THB ",60105,296289.42,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000531 , Payment Number : 31025 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Whiteline Media Co., Ltd Payment Currency Code THB ",60105,1086745.5,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000546 , Payment Number : 31040 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Sueroj, Nuttawut Payment Currency Code THB ",60105,1035.0,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000537 , Payment Number : 31031 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Nateeratanakul, Rachaneekorn Payment Currency Code THB ",60105,3400.0,Payments
4827340,4-2020Payments ,2019-06-20,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000537 , Payment Number : 31031 , Payment Date : 20-JUN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Nateeratanakul, Rachaneekorn Payment Currency Code THB ",60105,6910.0,Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000278 , Payment Number : 25580 , Payment Date : 01-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Falcon Inter Company Limited Payment Currency Code THB ",55060,111180.0,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000286 , Payment Number : 25599 , Payment Date : 07-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Udompataikul, Samapa Payment Currency Code THB ",55060,1483.0,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000023 , Payment Number : 21913 , Payment Date : 14-JAN-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_ISO_EFT , Payee : Supperm, Rattanasak Payment Currency Code THB ",55060,3175.0,Reconciled Payments
5036770,6-2020Sales Invoices ,2019-08-06,Customer Name: Nestle (Thai) Ltd. Customer Number: 214123 Bill-To Site: 295125 ,62510,-81718.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-02,"Customer Name: Carat (Thailand) Co., Ltd. Customer Number: 238068 Bill-To Site: 439019 ",62510,-28000.0,Sales Invoices
5228871,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002005 , Invoice Description : China Market Visit & Tesco Visit , Supplier : Hilne, Kevin , Supplier Site : OFFICE , Invoice Type : Standard ",20220,400.0,Purchase Invoices
4999704,6-2020Purchase Invoices ,2019-08-01,"Invoice Voucher Number : 365100001602 , Invoice Description : 2018/3962 Hygiene Light Shelf Divider & 2018/3971 Hygiene Tester , Supplier : W.O.A. Advertising Limited , Supplier Site : NONTHABURI , Invoice Type : Standard ",66055,505450.0,Purchase Invoices
4999704,6-2020Purchase Invoices ,2019-08-01,"Invoice Voucher Number : 365100001560 , Invoice Description : James - flight to tokyo 21-25 July 2019 , Supplier : Armstrong International  Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,58500.0,Purchase Invoices
5067777,6-2020Deliver ,2019-08-15,Journal Import 3011226:,66057,-538188.0,Deliver
5067777,6-2020Deliver ,2019-08-15,Journal Import 3011226:,66057,-28500.0,Deliver
5067777,6-2020Deliver ,2019-08-15,Journal Import 3011226:,66057,-20414.0,Deliver
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-276803.28,External Revenue
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-184535.52,External Revenue
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-184535.52,External Revenue
5173867,7-2020 External Revenue,2019-09-16,Journal Import 3136340:,10005,-223889.8,External Revenue
5338954,8-2020 Depreciation,2019-10-21,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 08-2020 ",26055,200.57,Depreciation
5338954,8-2020 Depreciation,2019-10-21,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 08-2020 ",26055,193.33,Depreciation
5338954,8-2020 Depreciation,2019-10-21,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 08-2020 ",26055,40.33,Depreciation
4723760,2-2020External Revenue ,2019-04-01,Journal Import 2635648:,51025,-1513400.0,External Revenue
5036770,6-2020Sales Invoices ,2019-08-08,"Customer Name: Sheen Syndicate Co., Ltd. Customer Number: 214168 Bill-To Site: 295170 ",62510,-10080.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-08,"Customer Name: Sheen Syndicate Co., Ltd. Customer Number: 214168 Bill-To Site: 295170 ",62510,-35000.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-06,"Customer Name: Siam Furukawa Trading Co.,Ltd. Customer Number: 214209 Bill-To Site: 295211 ",62510,-19791.66,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-06,"Customer Name: Green Spot Co., Ltd. Customer Number: 214142 Bill-To Site: 295144 ",62510,-55216.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-06,"Customer Name: Mondelez International (Thailand) Co., Ltd. Customer Number: 214126 Bill-To Site: 295128 ",62510,-10500.0,Sales Invoices
4705653,2-2020Purchase Invoices ,2019-04-10,"Invoice Voucher Number : 365100000867 , Invoice Description : Mar'19 , Supplier : Vongthammachart, Tippawan , Supplier Site : OFFICE , Invoice Type : Standard ",26120,210.0,Purchase Invoices
4727747,2-2020External Revenue ,2019-04-01,Journal Import 2640429:,51025,626400.0,External Revenue
4727747,2-2020External Revenue ,2019-04-30,Journal Import 2640429:,51025,19467.15,External Revenue
4727747,2-2020External Revenue ,2019-04-30,Journal Import 2640429:,51025,9197.12,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,346250.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,51025,345558.0,External Revenue
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000244 , Payment Number : 25576 , Payment Date : 01-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : United Information Highway Company Ltd Payment Currency Code THB ",55060,34320.0,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000268 , Payment Number : 25618 , Payment Date : 14-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Armstrong International  Co., Ltd. Payment Currency Code THB ",55060,316000.0,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000269 , Payment Number : 25619 , Payment Date : 14-MAR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Professional Chauffeur Supply Co.,Ltd. Payment Currency Code THB ",55060,53040.0,Reconciled Payments
5173867,7-2020 External Revenue,2019-09-16,Journal Import 3136340:,10005,-72504.67,External Revenue
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-125819.67,External Revenue
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-125819.67,External Revenue
4727747,2-2020External Revenue ,2019-04-30,Journal Import 2640429:,51025,4635.04,External Revenue
5036770,6-2020Sales Invoices ,2019-08-05,Customer Name: EK-Chai Distribution System Co. Ltd Customer Number: 1184 Bill-To Site: 298484 ,62510,-1094629.21,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-06,Customer Name: Henkel (Thailand) Limited Customer Number: 214165 Bill-To Site: 295167 ,62510,-51975.0,Sales Invoices
5036770,6-2020Sales Invoices ,2019-08-07,Customer Name: THAI UNION MANUFACTURING CO LTD Customer Number: 214317 Bill-To Site: 295319 ,62510,-15750.0,Sales Invoices
4721572,2-2020Reconciled Payments ,2019-04-01,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000077 , Payment Number : 23830 , Payment Date : 14-FEB-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Whiteline Media Co., Ltd Payment Currency Code THB ",55060,8546600.4,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-04,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000305 , Payment Number : 26815 , Payment Date : 04-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Mr Sarawut Payment Currency Code THB ",55060,4850.0,Reconciled Payments
4721572,2-2020Reconciled Payments ,2019-04-04,"Payment Cleared , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000308 , Payment Number : 26818 , Payment Date : 04-APR-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Kasikorn Asset Management  Co., Ltd. Payment Currency Code THB ",55060,9360.0,Reconciled Payments
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000948 , Payment Number : 37560 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Prommix Co.,Ltd Payment Currency Code THB ",62110,-9240.0,Payments
4618629,1-2020Purchase Invoices ,2019-03-12,"Invoice Voucher Number : 365100000613 , Invoice Description : Fixed and ma , Supplier : Naru Corporation Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,12000.0,Purchase Invoices
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-252.56,Depreciation
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-0.01,Depreciation
5342108,8-2020 Credit Memos,2019-10-16,Credit Reason: Duplicate Project Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,50005,319440.0,Credit Memos
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000949 , Payment Number : 37561 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Heart Head Hand Happy Co.,Ltd. Payment Currency Code THB ",62110,-1035.0,Payments
5036770,6-2020Sales Invoices ,2019-08-01,"Customer Name: Tri Petch Isuzu Sale Co.,Ltd Customer Number: 214200 Bill-To Site: 295202 ",62510,-121275.0,Sales Invoices
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000941 , Payment Number : 37553 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-290.4,Payments
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000941 , Payment Number : 37553 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-554.4,Payments
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000938 , Payment Number : 37550 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Get Led Co Ltd Payment Currency Code THB ",62110,-222.0,Payments
4715825,2-2020External Revenue ,2019-04-01,Journal Import 2616967:,51025,262500.0,External Revenue
5173867,7-2020 External Revenue,2019-09-01,Journal Import 3136340:,10005,-235531.35,External Revenue
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-0.01,Depreciation
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000944 , Payment Number : 37556 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Idea Orbit Co., Ltd. Payment Currency Code THB ",62110,-1905.0,Payments
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000944 , Payment Number : 37556 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Idea Orbit Co., Ltd. Payment Currency Code THB ",62110,-1440.0,Payments
5319211,8-2020 Payments,2019-10-18,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000944 , Payment Number : 37556 , Payment Date : 18-OCT-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Idea Orbit Co., Ltd. Payment Currency Code THB ",62110,-7291.5,Payments
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-0.07,Depreciation
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-776.82,Depreciation
5079015,6-2020Depreciation ,2019-08-19,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 06-2020 ",46505,-101.91,Depreciation
4720803,2-2020External Revenue ,2019-04-30,Journal Import 2624150:,10005,-1161600.0,External Revenue
4720803,2-2020External Revenue ,2019-04-01,Journal Import 2624150:,10005,-476850.0,External Revenue
4762176,3-2020Purchase Invoices ,2019-05-15,"Invoice Voucher Number : 365100001124 , Invoice Description : Fuel , Supplier : Boonnake, Pongsakon , Supplier Site : OFFICE , Invoice Type : Standard ",20220,528.2,Purchase Invoices
4762176,3-2020Purchase Invoices ,2019-05-15,"Invoice Voucher Number : 365100001124 , Invoice Description : Fuel , Supplier : Boonnake, Pongsakon , Supplier Site : OFFICE , Invoice Type : Standard ",20220,2232.5,Purchase Invoices
4653579,1-2020External Revenue ,2019-03-01,Journal Import 2538195:,10005,-278678.0,External Revenue
4675802,1-2020Depreciation ,2019-03-25,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 01-2020 ",46505,-131.78,Depreciation
4675802,1-2020Depreciation ,2019-03-25,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 01-2020 ",46505,-0.01,Depreciation
4675802,1-2020Depreciation ,2019-03-25,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 01-2020 ",46505,-80.94,Depreciation
4900823,5-2020Purchase Invoices ,2019-07-12,"Invoice Voucher Number : 365100001498 , Invoice Description : Fixed and maintenance - radio_May , Supplier : Naru Corporation Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-53136.2,Purchase Invoices
4900823,5-2020Purchase Invoices ,2019-07-12,"Invoice Voucher Number : 365100001508 , Invoice Description : Monthly service_digital signage  , Supplier : Hatari Wireless Co.,Limited , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-23540.0,Purchase Invoices
4591596,1-2020Purchase Invoices ,2019-03-04,"Invoice Voucher Number : 365100000508 , Invoice Description : copy machine service for Jan 2019 , Supplier : Fuji Xerox (Thailand) Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",66055,4719.25,Purchase Invoices
5234893,8-2020 Purchase Invoices,2019-10-01,"Invoice Voucher Number : 365100002044 , Invoice Description : 'Fixed and maintenance - LED media pole wrap at Tesco RAMAIV , Supplier : Get Led Co Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,7400.0,Purchase Invoices
5152179,7-2020Receiving ,2019-09-12,Journal Import 3108786:,66057,1200.0,Receiving
5151872,7-2020Purchase Invoices ,2019-09-11,"Invoice Voucher Number : 365100001906 , Invoice Description : Store Walk with MI Agency , Supplier : Udompataikul, Samapa , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-2395.0,Purchase Invoices
5151872,7-2020Purchase Invoices ,2019-09-11,"Invoice Voucher Number : 365100001907 , Invoice Description : China September 19 , Supplier : Smith, Machar Cameron Henderson , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-154.06,Purchase Invoices
5151872,7-2020Purchase Invoices ,2019-09-11,"Invoice Voucher Number : 365100001907 , Invoice Description : China September 19 , Supplier : Smith, Machar Cameron Henderson , Supplier Site : OFFICE , Invoice Type : Standard ",60105,-15992.47,Purchase Invoices
5059806,6-2020Sales Invoices ,2019-08-15,Customer Name: EK-Chai Distribution System Co. Ltd Customer Number: 1184 Bill-To Site: 298484 ,62510,-23776.2,Sales Invoices
4824686,4-2020Receipts ,2019-06-17,Receipt Application Status: APP Customer Name: Supalai Public Company Ltd Customer Number: 214202 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-324480.0,Receipts
5059806,6-2020Sales Invoices ,2019-08-30,Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,62510,-83160.0,Sales Invoices
