survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,fare_zscore,sex_female,sex_male,"age_cat_(-inf, 12.0]","age_cat_(12.0, 18.0]","age_cat_(18.0, 25.0]","age_cat_(25.0, 30.0]","age_cat_(30.0, 35.0]","age_cat_(35.0, 40.0]","age_cat_(40.0, 45.0]","age_cat_(45.0, 50.0]","age_cat_(50.0, 60.0]","age_cat_(60.0, 70.0]","age_cat_(70.0, 80.0]","age_cat_(80.0, inf]",embarked_C,embarked_None,embarked_Q,embarked_S,class_First,class_Second,class_Third,who_child,who_man,who_woman,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Missing
0,1,47.0,0,0,25.5875,1,Southampton,no,1,0.34725105576960724,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,36.0,0,0,7.4958,1,Southampton,no,1,-0.8769611233202061,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,20.0,1,0,7.925,1,Southampton,yes,0,-0.821442611646661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,32.0,2,0,73.5,1,Southampton,no,0,1.3993824533209234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,25.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,43.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,31.71656050955414,1,0,52.0,0,Southampton,yes,0,1.0543410174428847,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,40.0,1,1,39.0,0,Southampton,yes,0,0.7674905052029977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,31.0,1,0,52.0,1,Southampton,no,0,1.0543410174428847,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,2,70.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,31.0,0,0,13.0,1,Southampton,yes,1,-0.3279461866690772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,18.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,24.5,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,18.0,0,0,9.8417,0,Southampton,yes,1,-0.605462582520319,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,43.0,1,6,46.9,0,Southampton,no,0,0.9514133546387696,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,36.0,0,1,512.3292,1,Cherbourg,yes,0,3.335451900043983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,25.136363636363637,0,0,8.1375,0,Queenstown,no,1,-0.7950584098896964,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,27.0,0,0,76.7292,1,Cherbourg,yes,1,1.4422551021616514,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,20.0,0,0,9.225,1,Southampton,no,1,-0.6699868016213723,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,14.0,5,2,46.9,0,Southampton,no,0,0.9514133546387696,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,2,60.0,1,1,39.0,1,Southampton,no,0,0.7674905052029977,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,25.0,1,2,41.5792,1,Cherbourg,no,0,0.8313437949355563,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,14.0,4,1,39.6875,0,Southampton,no,0,0.7849146243845684,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,19.0,0,0,10.1708,1,Southampton,no,1,-0.572665250434813,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,18.0,0,0,7.7958,1,Southampton,no,1,-0.8378322917026849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,15.0,0,1,211.3375,0,Southampton,yes,0,2.4525005108247564,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,31.0,1,0,57.0,1,Southampton,yes,0,1.1458831921300505,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,3,4.0,0,1,13.4167,0,Cherbourg,yes,0,-0.2964865438395697,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,32.60830860534124,0,0,56.4958,1,Southampton,yes,1,1.1370239058726157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.225,1,Cherbourg,no,1,-0.9136503932960387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,60.0,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,52.0,0,0,13.5,1,Southampton,no,1,-0.29031494909588595,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,44.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,25.136363636363637,0,0,7.7333,0,Queenstown,yes,1,-0.8458584718345191,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,49.0,1,1,110.8833,1,Cherbourg,no,0,1.8093867692557384,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,42.0,0,0,7.65,1,Southampton,no,1,-0.8566571988676412,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,1,18.0,1,0,227.525,0,Cherbourg,yes,0,2.526090918017559,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,35.0,0,0,26.2875,1,Southampton,yes,1,0.3741626309767167,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,18.0,0,1,14.4542,0,Cherbourg,no,0,-0.22221701607189315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.7417,1,Queenstown,no,1,-0.8447759878048795,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,26.0,1,0,7.8542,1,Southampton,no,0,-0.8303905713178548,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,39.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,45.0,0,0,13.5,0,Southampton,yes,1,-0.29031494909588595,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,42.0,0,0,26.2875,1,Southampton,yes,1,0.3741626309767167,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,22.0,0,0,151.55,0,Southampton,yes,1,2.1209209593334957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,34.9609375,1,1,15.2458,1,Cherbourg,yes,0,-0.16905211200899004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,24.0,0,0,49.5042,0,Cherbourg,yes,1,1.0052969886401735,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,32.60830860534124,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,48.0,1,0,52.0,1,Southampton,yes,0,1.0543410174428847,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,29.0,0,0,9.4833,1,Southampton,no,1,-0.6424514576860068,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,52.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,19.0,0,0,7.65,1,Southampton,no,1,-0.8566571988676412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,1,38.0,0,0,227.525,0,Cherbourg,yes,1,2.526090918017559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,27.0,0,0,10.5,0,Southampton,yes,1,-0.5409029397595562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,3,39.5,0,0,15.5,1,Queenstown,no,1,-0.152563941458876,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,33.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,6.0,0,1,33.0,0,Southampton,yes,0,0.6009192991872787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,17.0,1,0,7.0542,1,Southampton,no,0,-0.9375052894462335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,34.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,50.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,27.0,1,0,53.1,1,Southampton,yes,0,1.0752137185621284,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,20.0,0,0,8.6625,1,Southampton,no,1,-0.7327187712995227,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,30.0,3,0,21.0,0,Southampton,yes,0,0.15024066229642474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,25.136363636363637,0,0,7.7375,0,Queenstown,yes,1,-0.8453170829236362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,25.0,1,0,26.0,1,Southampton,no,0,0.3631974153869037,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,1,0,7.925,0,Southampton,no,0,-0.821442611646661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,29.0,0,0,211.3375,0,Southampton,yes,1,2.4525005108247564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,11.0,0,0,18.7875,0,Cherbourg,no,1,0.0392317868653876,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,2,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,23.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,23.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,28.5,0,0,16.1,1,Southampton,no,1,-0.1146944744144217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,48.0,1,3,34.375,0,Southampton,no,0,0.641623295578127,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,35.0,0,0,512.3292,1,Cherbourg,yes,1,3.335451900043983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,32.60830860534124,0,0,30.0,1,Southampton,yes,1,0.5058846184873587,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,36.0,1,0,78.85,1,Southampton,no,0,1.469441264760606,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,21.0,2,2,262.375,0,Cherbourg,yes,0,2.6681936275619598,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,24.0,1,0,16.1,1,Southampton,no,0,-0.1146944744144217,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,31.0,0,0,7.925,1,Southampton,yes,1,-0.821442611646661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,70.0,1,1,71.0,1,Southampton,no,0,1.3648769532517282,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,16.0,1,1,20.25,1,Southampton,no,0,0.11397814072020843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,30.0,0,0,13.0,0,Southampton,yes,1,-0.3279461866690772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,19.0,1,0,53.1,1,Southampton,no,0,1.0752137185621284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,31.0,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,4.0,1,1,23.0,0,Southampton,yes,0,0.24094948177651224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,6.0,0,1,12.475,0,Southampton,yes,0,-0.3690497460575494,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,3,33.0,0,0,9.5,1,Southampton,no,1,-0.6406971017980051,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,23.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,48.0,1,2,65.0,0,Southampton,yes,0,1.2768395605463552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.67,1,1,14.5,0,Southampton,yes,0,-0.21906254102014242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,28.0,0,0,7.7958,1,Southampton,no,1,-0.8378322917026849,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,18.0,0,0,11.5,1,Southampton,no,1,-0.45019412027946865,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,34.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,33.0,0,0,86.5,0,Southampton,yes,1,1.5617707084838077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,32.60830860534124,0,0,14.5,1,Southampton,no,1,-0.21906254102014242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,41.0,0,0,7.125,1,Southampton,no,1,-0.9275476140378919,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,20.0,0,0,7.2292,1,Cherbourg,yes,1,-0.9130709271483137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,36.0,1,2,120.0,0,Southampton,yes,0,1.88817182259932,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,16.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,51.0,1,0,77.9583,0,Southampton,yes,0,1.4581008946638134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,34.9609375,0,0,39.6,1,Cherbourg,no,1,0.7827138458999015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,30.5,0,0,7.75,0,Queenstown,no,1,-0.8437075435148569,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,39.5,1,0,24.15,1,Queenstown,no,0,0.2895986154016727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.0,0,0,8.3625,1,Southampton,no,1,-0.7678628301143515,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,24.0,0,0,9.5,1,Southampton,no,1,-0.6406971017980051,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,48.0,0,0,7.8542,1,Southampton,no,1,-0.8303905713178548,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,57.0,0,0,10.5,0,Southampton,no,1,-0.5409029397595562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,3,34.9609375,0,0,7.225,1,Cherbourg,no,1,-0.9136503932960387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,54.0,1,3,23.0,0,Southampton,yes,0,0.24094948177651224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,18.0,0,0,7.75,1,Southampton,no,1,-0.8437075435148569,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,3,5.0,0,0,12.475,0,Southampton,yes,1,-0.3690497460575494,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.7375,1,Queenstown,no,1,-0.8453170829236362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,43.0,0,1,211.3375,0,Southampton,yes,0,2.4525005108247564,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,3,13.0,0,0,7.2292,0,Cherbourg,yes,1,-0.9130709271483137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,17.0,1,0,57.0,0,Southampton,yes,0,1.1458831921300505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,29.0,0,0,30.0,1,Southampton,no,1,0.5058846184873587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,32.60830860534124,1,2,23.45,1,Southampton,no,0,0.2602697525827887,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.05,1,Southampton,no,1,-0.938099135222973,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.25,1,Southampton,no,1,-0.9102061430761234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,18.0,0,0,7.4958,0,Southampton,yes,1,-0.8769611233202061,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,8.0,4,1,29.125,0,Queenstown,no,0,0.47636971043102355,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,1.0,1,2,20.575,0,Southampton,yes,0,0.12985407048538797,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1,46.0,0,0,79.2,1,Cherbourg,no,1,1.4738574479558824,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,16.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,31.71656050955414,8,2,69.55,0,Southampton,no,0,1.3443026381262946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,34.9609375,0,0,30.6958,1,Cherbourg,no,1,0.5287467983303905,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
